volunteer,channel,ETC for EyesOpen,ETC for EyesClosed
S010,PO3,0.06333333333333334,0.056354166666666664
S010,POz,0.06333333333333334,0.05395833333333333
S010,PO4,0.06625,0.05510416666666667
S010,PO8,0.06541666666666666,0.05510416666666667
S010,O1,0.06416666666666666,0.05364583333333333
S010,Oz,0.06697916666666667,0.05604166666666666
S010,O2,0.06479166666666666,0.05510416666666667
S010,Iz,0.06760416666666667,0.058020833333333334
S011,FC5,0.0659375,0.058854166666666666
S011,FC3,0.06375,0.05739583333333333
S011,FC1,0.06395833333333334,0.0565625
S011,FCz,0.064375,0.0575
S011,FC2,0.06625,0.0559375
S011,FC4,0.06375,0.06010416666666667
S011,FC6,0.06479166666666666,0.061875
S011,C5,0.06333333333333334,0.058854166666666666
S011,C3,0.06427083333333333,0.05677083333333333
S011,C1,0.06479166666666666,0.056979166666666664
S011,Cz,0.06322916666666667,0.05614583333333333
S011,C2,0.06322916666666667,0.05739583333333333
S011,C4,0.0653125,0.05979166666666667
S011,C6,0.0640625,0.059895833333333336
S011,CP5,0.064375,0.0590625
S011,CP3,0.06604166666666667,0.058333333333333334
S011,CP1,0.064375,0.05677083333333333
S011,CPz,0.06708333333333333,0.0559375
S011,CP2,0.0659375,0.056979166666666664
S011,CP4,0.0671875,0.0559375
S011,CP6,0.063125,0.058333333333333334
S011,Fp1,0.06645833333333333,0.05739583333333333
S011,Fpz,0.06604166666666667,0.057916666666666665
S011,Fp2,0.06770833333333333,0.056354166666666664
S011,AF7,0.06375,0.057916666666666665
S011,AF3,0.063125,0.057604166666666665
S011,AFz,0.06520833333333333,0.057916666666666665
S011,AF4,0.0678125,0.057708333333333334
S011,AF8,0.06375,0.061875
S011,F7,0.0634375,0.05739583333333333
S011,F5,0.06416666666666666,0.0575
S011,F3,0.06416666666666666,0.058333333333333334
S011,F1,0.06666666666666667,0.057291666666666664
S011,Fz,0.06489583333333333,0.05583333333333333
S011,F2,0.065625,0.059375
S011,F4,0.0659375,0.0571875
S011,F6,0.06583333333333333,0.0584375
S011,F8,0.06385416666666667,0.059583333333333335
S011,FT7,0.0665625,0.06
S011,FT8,0.06510416666666667,0.06114583333333334
S011,T7,0.06645833333333333,0.06166666666666667
S011,T8,0.06395833333333334,0.0615625
S011,T9,0.065625,0.06208333333333333
S011,T10,0.06572916666666667,0.060208333333333336
S011,TP7,0.0646875,0.060833333333333336
S011,TP8,0.06541666666666666,0.0540625
S011,P7,0.06479166666666666,0.0565625
S011,P5,0.0640625,0.05572916666666667
S011,P3,0.065625,0.05604166666666666
S011,P1,0.064375,0.05520833333333333
S011,Pz,0.06354166666666666,0.05385416666666667
S011,P2,0.06458333333333334,0.0534375
S011,P4,0.0671875,0.05322916666666667
S011,P6,0.06510416666666667,0.0559375
S011,P8,0.06458333333333334,0.05197916666666667
S011,PO7,0.06395833333333334,0.056666666666666664
S011,PO3,0.0653125,0.056979166666666664
S011,POz,0.06666666666666667,0.057708333333333334
S011,PO4,0.0678125,0.051875
S011,PO8,0.06614583333333333,0.0525
S011,O1,0.06354166666666666,0.05489583333333333
S011,Oz,0.065625,0.05322916666666667
S011,O2,0.0665625,0.05322916666666667
S011,Iz,0.06572916666666667,0.055625
S012,FC5,0.06510416666666667,0.0665625
S012,FC3,0.06260416666666667,0.06270833333333334
S012,FC1,0.06239583333333333,0.0646875
S012,FCz,0.059270833333333335,0.0621875
S012,FC2,0.06395833333333334,0.0628125
S012,FC4,0.0621875,0.06385416666666667
S012,FC6,0.06510416666666667,0.06270833333333334
S012,C5,0.06510416666666667,0.065625
S012,C3,0.06447916666666667,0.06510416666666667
S012,C1,0.06177083333333333,0.06302083333333333
S012,Cz,0.06072916666666667,0.06354166666666666
S012,C2,0.06145833333333333,0.0621875
S012,C4,0.06364583333333333,0.06458333333333334
S012,C6,0.06416666666666666,0.0634375
S012,CP5,0.064375,0.06177083333333333
S012,CP3,0.06166666666666667,0.0634375
S012,CP1,0.0634375,0.06479166666666666
S012,CPz,0.06145833333333333,0.06385416666666667
S012,CP2,0.06385416666666667,0.06614583333333333
S012,CP4,0.06270833333333334,0.06395833333333334
S012,CP6,0.06197916666666667,0.06520833333333333
S012,Fp1,0.06197916666666667,0.06541666666666666
S012,Fpz,0.06447916666666667,0.06333333333333334
S012,Fp2,0.0621875,0.06302083333333333
S012,AF7,0.06572916666666667,0.06416666666666666
S012,AF3,0.06625,0.06541666666666666
S012,AFz,0.063125,0.06375
S012,AF4,0.066875,0.06677083333333333
S012,AF8,0.0634375,0.06427083333333333
S012,F7,0.065,0.064375
S012,F5,0.06708333333333333,0.0659375
S012,F3,0.063125,0.06322916666666667
S012,F1,0.0653125,0.06375
S012,Fz,0.06260416666666667,0.06322916666666667
S012,F2,0.06333333333333334,0.0628125
S012,F4,0.063125,0.06302083333333333
S012,F6,0.06364583333333333,0.06270833333333334
S012,F8,0.0609375,0.06354166666666666
S012,FT7,0.0659375,0.0653125
S012,FT8,0.06447916666666667,0.06333333333333334
S012,T7,0.06760416666666667,0.06479166666666666
S012,T8,0.0646875,0.06520833333333333
S012,T9,0.06708333333333333,0.065
S012,T10,0.06635416666666667,0.065625
S012,TP7,0.0646875,0.06541666666666666
S012,TP8,0.06375,0.06489583333333333
S012,P7,0.06416666666666666,0.0665625
S012,P5,0.06479166666666666,0.0653125
S012,P3,0.06427083333333333,0.06427083333333333
S012,P1,0.0640625,0.064375
S012,Pz,0.0646875,0.0615625
S012,P2,0.06458333333333334,0.06416666666666666
S012,P4,0.06364583333333333,0.06395833333333334
S012,P6,0.06395833333333334,0.06510416666666667
S012,P8,0.06395833333333334,0.0659375
S012,PO7,0.06489583333333333,0.06395833333333334
S012,PO3,0.06447916666666667,0.06291666666666666
S012,POz,0.06489583333333333,0.06208333333333333
S012,PO4,0.06645833333333333,0.06677083333333333
S012,PO8,0.06635416666666667,0.06375
S012,O1,0.06479166666666666,0.06197916666666667
S012,Oz,0.06385416666666667,0.06375
S012,O2,0.06583333333333333,0.06270833333333334
S012,Iz,0.066875,0.06625
S013,FC5,0.06458333333333334,0.0634375
S013,FC3,0.06322916666666667,0.060520833333333336
S013,FC1,0.06333333333333334,0.0628125
S013,FCz,0.063125,0.059895833333333336
S013,FC2,0.06302083333333333,0.059583333333333335
S013,FC4,0.06416666666666666,0.06
S013,FC6,0.06614583333333333,0.0603125
S013,C5,0.06697916666666667,0.06208333333333333
S013,C3,0.06322916666666667,0.0621875
S013,C1,0.06229166666666667,0.06177083333333333
S013,Cz,0.06208333333333333,0.06114583333333334
S013,C2,0.06302083333333333,0.06041666666666667
S013,C4,0.0640625,0.06208333333333333
S013,C6,0.06729166666666667,0.06229166666666667
S013,CP5,0.06604166666666667,0.06302083333333333
S013,CP3,0.0625,0.060208333333333336
S013,CP1,0.06322916666666667,0.06260416666666667
S013,CPz,0.06229166666666667,0.06197916666666667
S013,CP2,0.06416666666666666,0.059270833333333335
S013,CP4,0.0646875,0.06291666666666666
S013,CP6,0.06510416666666667,0.06197916666666667
S013,Fp1,0.0646875,0.06354166666666666
S013,Fpz,0.06302083333333333,0.06302083333333333
S013,Fp2,0.06572916666666667,0.058854166666666666
S013,AF7,0.06416666666666666,0.064375
S013,AF3,0.06541666666666666,0.065
S013,AFz,0.06458333333333334,0.0603125
S013,AF4,0.06739583333333334,0.0615625
S013,AF8,0.06447916666666667,0.061875
S013,F7,0.06354166666666666,0.06333333333333334
S013,F5,0.0646875,0.06302083333333333
S013,F3,0.0640625,0.06197916666666667
S013,F1,0.063125,0.06229166666666667
S013,Fz,0.06395833333333334,0.0615625
S013,F2,0.0671875,0.06270833333333334
S013,F4,0.06354166666666666,0.060520833333333336
S013,F6,0.06333333333333334,0.0603125
S013,F8,0.06854166666666667,0.0609375
S013,FT7,0.06572916666666667,0.0625
S013,FT8,0.06677083333333333,0.0628125
S013,T7,0.06197916666666667,0.0615625
S013,T8,0.064375,0.06583333333333333
S013,T9,0.06302083333333333,0.06041666666666667
S013,T10,0.06510416666666667,0.06510416666666667
S013,TP7,0.06458333333333334,0.06385416666666667
S013,TP8,0.066875,0.06385416666666667
S013,P7,0.06541666666666666,0.06510416666666667
S013,P5,0.065,0.0621875
S013,P3,0.06447916666666667,0.06197916666666667
S013,P1,0.06458333333333334,0.059895833333333336
S013,Pz,0.064375,0.060208333333333336
S013,P2,0.065,0.06072916666666667
S013,P4,0.06833333333333333,0.06208333333333333
S013,P6,0.06395833333333334,0.0615625
S013,P8,0.065,0.0628125
S013,PO7,0.0653125,0.06489583333333333
S013,PO3,0.06510416666666667,0.06395833333333334
S013,POz,0.06458333333333334,0.0609375
S013,PO4,0.06520833333333333,0.065625
S013,PO8,0.06489583333333333,0.06729166666666667
S013,O1,0.06427083333333333,0.0665625
S013,Oz,0.06458333333333334,0.06208333333333333
S013,O2,0.06697916666666667,0.06604166666666667
S013,Iz,0.0678125,0.0625
S014,FC5,0.06427752890926137,0.058541666666666665
S014,FC3,0.06386081883529535,0.05614583333333333
S014,FC1,0.06292322116887175,0.055
S014,FCz,0.06136055839149911,0.0553125
S014,FC2,0.06615272424210855,0.05604166666666666
S014,FC4,0.06271486613188874,0.05645833333333333
S014,FC6,0.06094384831753308,0.05479166666666667
S014,C5,0.06208980102093968,0.059375
S014,C3,0.06292322116887175,0.056979166666666664
S014,C1,0.06240233357641421,0.059166666666666666
S014,Cz,0.06136055839149911,0.058125
S014,C2,0.06136055839149911,0.0578125
S014,C4,0.06094384831753308,0.05875
S014,C6,0.06511094905719346,0.0553125
S014,CP5,0.06281904365038025,0.0590625
S014,CP3,0.0634441087613293,0.0615625
S014,CP1,0.06375664131680384,0.06010416666666667
S014,CPz,0.06500677153870195,0.05614583333333333
S014,CP2,0.06240233357641421,0.0565625
S014,CP4,0.06427752890926137,0.058645833333333335
S014,CP6,0.061464735909990624,0.0590625
S014,Fp1,0.06271486613188874,0.05395833333333333
S014,Fpz,0.06313157620585477,0.05385416666666667
S014,Fp2,0.06396499635378686,0.052083333333333336
S014,AF7,0.06188144598395666,0.0578125
S014,AF3,0.06375664131680384,0.055625
S014,AFz,0.06198562350244817,0.05322916666666667
S014,AF4,0.06000625065110949,0.051666666666666666
S014,AF8,0.06073549328055006,0.051770833333333335
S014,F7,0.06271486613188874,0.0575
S014,F5,0.06490259402021044,0.0565625
S014,F3,0.06531930409417648,0.056354166666666664
S014,F1,0.0644858839462444,0.05552083333333333
S014,Fz,0.06250651109490572,0.05385416666666667
S014,F2,0.06219397853943119,0.05447916666666667
S014,F4,0.06198562350244817,0.05677083333333333
S014,F6,0.06479841650171893,0.05510416666666667
S014,F8,0.06250651109490572,0.05458333333333333
S014,FT7,0.06261068861339723,0.05677083333333333
S014,FT8,0.06427752890926137,0.05333333333333334
S014,T7,0.061568913428482135,0.058958333333333335
S014,T8,0.06073549328055006,0.0603125
S014,T9,0.06261068861339723,0.059479166666666666
S014,T10,0.05938118554016043,0.06239583333333333
S014,TP7,0.06573601416814251,0.05875
S014,TP8,0.06521512657568497,0.0596875
S014,P7,0.06636107927909157,0.057916666666666665
S014,P5,0.06250651109490572,0.058541666666666665
S014,P3,0.06271486613188874,0.059583333333333335
S014,P1,0.06511094905719346,0.060833333333333336
S014,Pz,0.06261068861339723,0.060625
S014,P2,0.06469423898322742,0.056979166666666664
S014,P4,0.06427752890926137,0.057291666666666664
S014,P6,0.06365246379831233,0.05739583333333333
S014,P8,0.06323575372434628,0.05583333333333333
S014,PO7,0.06636107927909157,0.05541666666666667
S014,PO3,0.06313157620585477,0.05510416666666667
S014,POz,0.0655276591311595,0.0603125
S014,PO4,0.06521512657568497,0.0546875
S014,PO8,0.0644858839462444,0.056354166666666664
S014,O1,0.06417335139076988,0.057708333333333334
S014,Oz,0.06604854672361704,0.058229166666666665
S014,O2,0.06386081883529535,0.05427083333333333
S014,Iz,0.06511094905719346,0.060520833333333336
S015,FC5,0.06625,0.06416666666666666
S015,FC3,0.06875,0.06364583333333333
S015,FC1,0.06447916666666667,0.06260416666666667
S015,FCz,0.06677083333333333,0.063125
S015,FC2,0.06708333333333333,0.06395833333333334
S015,FC4,0.06604166666666667,0.060625
S015,FC6,0.06645833333333333,0.0634375
S015,C5,0.06666666666666667,0.06510416666666667
S015,C3,0.06385416666666667,0.06166666666666667
S015,C1,0.06666666666666667,0.06333333333333334
S015,Cz,0.06583333333333333,0.064375
S015,C2,0.06479166666666666,0.06395833333333334
S015,C4,0.06458333333333334,0.060625
S015,C6,0.06583333333333333,0.06270833333333334
S015,CP5,0.06625,0.06427083333333333
S015,CP3,0.06395833333333334,0.065
S015,CP1,0.06333333333333334,0.06208333333333333
S015,CPz,0.06427083333333333,0.0609375
S015,CP2,0.06416666666666666,0.06260416666666667
S015,CP4,0.06447916666666667,0.058645833333333335
S015,CP6,0.0646875,0.06145833333333333
S015,Fp1,0.06666666666666667,0.0646875
S015,Fpz,0.06479166666666666,0.06354166666666666
S015,Fp2,0.06458333333333334,0.0621875
S015,AF7,0.06729166666666667,0.06427083333333333
S015,AF3,0.06729166666666667,0.06458333333333334
S015,AFz,0.066875,0.06197916666666667
S015,AF4,0.06375,0.0625
S015,AF8,0.0646875,0.0615625
S015,F7,0.06447916666666667,0.06479166666666666
S015,F5,0.06666666666666667,0.06625
S015,F3,0.065625,0.0640625
S015,F1,0.0646875,0.0603125
S015,Fz,0.0675,0.06333333333333334
S015,F2,0.06541666666666666,0.06260416666666667
S015,F4,0.06510416666666667,0.0625
S015,F6,0.06458333333333334,0.06302083333333333
S015,F8,0.06604166666666667,0.0615625
S015,FT7,0.0678125,0.06416666666666666
S015,FT8,0.0675,0.06166666666666667
S015,T7,0.06729166666666667,0.06416666666666666
S015,T8,0.0653125,0.06395833333333334
S015,T9,0.06729166666666667,0.06666666666666667
S015,T10,0.06479166666666666,0.06635416666666667
S015,TP7,0.0659375,0.06552083333333333
S015,TP8,0.06166666666666667,0.06197916666666667
S015,P7,0.06510416666666667,0.06666666666666667
S015,P5,0.06541666666666666,0.06635416666666667
S015,P3,0.06416666666666666,0.0625
S015,P1,0.06552083333333333,0.06270833333333334
S015,Pz,0.06427083333333333,0.059479166666666666
S015,P2,0.06447916666666667,0.060625
S015,P4,0.0603125,0.0578125
S015,P6,0.064375,0.058020833333333334
S015,P8,0.06333333333333334,0.0596875
S015,PO7,0.0653125,0.06125
S015,PO3,0.06572916666666667,0.06208333333333333
S015,POz,0.06479166666666666,0.0584375
S015,PO4,0.0628125,0.059166666666666666
S015,PO8,0.063125,0.05572916666666667
S015,O1,0.065625,0.0609375
S015,Oz,0.06552083333333333,0.06229166666666667
S015,O2,0.06322916666666667,0.0565625
S015,Iz,0.0653125,0.0640625
S016,FC5,0.06791666666666667,0.06229166666666667
S016,FC3,0.06447916666666667,0.06229166666666667
S016,FC1,0.064375,0.06479166666666666
S016,FCz,0.063125,0.064375
S016,FC2,0.06041666666666667,0.064375
S016,FC4,0.06166666666666667,0.0609375
S016,FC6,0.06270833333333334,0.0640625
S016,C5,0.06854166666666667,0.06552083333333333
S016,C3,0.06583333333333333,0.0659375
S016,C1,0.064375,0.06458333333333334
S016,Cz,0.0615625,0.0659375
S016,C2,0.06114583333333334,0.06583333333333333
S016,C4,0.061875,0.06479166666666666
S016,C6,0.06510416666666667,0.064375
S016,CP5,0.06604166666666667,0.06552083333333333
S016,CP3,0.06708333333333333,0.06458333333333334
S016,CP1,0.06458333333333334,0.06510416666666667
S016,CPz,0.06395833333333334,0.0646875
S016,CP2,0.06458333333333334,0.06666666666666667
S016,CP4,0.063125,0.06520833333333333
S016,CP6,0.065,0.06479166666666666
S016,Fp1,0.0640625,0.0625
S016,Fpz,0.06791666666666667,0.06291666666666666
S016,Fp2,0.06572916666666667,0.063125
S016,AF7,0.06833333333333333,0.0621875
S016,AF3,0.06604166666666667,0.063125
S016,AFz,0.0653125,0.0634375
S016,AF4,0.06427083333333333,0.06197916666666667
S016,AF8,0.06552083333333333,0.0615625
S016,F7,0.06770833333333333,0.06260416666666667
S016,F5,0.0665625,0.0621875
S016,F3,0.0640625,0.060625
S016,F1,0.06333333333333334,0.0628125
S016,Fz,0.06322916666666667,0.06447916666666667
S016,F2,0.06260416666666667,0.06489583333333333
S016,F4,0.06291666666666666,0.06458333333333334
S016,F6,0.06458333333333334,0.0640625
S016,F8,0.0671875,0.06229166666666667
S016,FT7,0.06677083333333333,0.06364583333333333
S016,FT8,0.0646875,0.0634375
S016,T7,0.0684375,0.06604166666666667
S016,T8,0.0665625,0.06614583333333333
S016,T9,0.0678125,0.06208333333333333
S016,T10,0.06864583333333334,0.059375
S016,TP7,0.06625,0.06604166666666667
S016,TP8,0.065,0.06614583333333333
S016,P7,0.06708333333333333,0.06604166666666667
S016,P5,0.06666666666666667,0.0640625
S016,P3,0.06541666666666666,0.06479166666666666
S016,P1,0.06625,0.06447916666666667
S016,Pz,0.0634375,0.064375
S016,P2,0.06364583333333333,0.06520833333333333
S016,P4,0.06208333333333333,0.06625
S016,P6,0.06541666666666666,0.06333333333333334
S016,P8,0.06583333333333333,0.06489583333333333
S016,PO7,0.0684375,0.06270833333333334
S016,PO3,0.06552083333333333,0.06770833333333333
S016,POz,0.06791666666666667,0.06614583333333333
S016,PO4,0.06416666666666666,0.06239583333333333
S016,PO8,0.06541666666666666,0.06427083333333333
S016,O1,0.06583333333333333,0.0653125
S016,Oz,0.066875,0.06489583333333333
S016,O2,0.0665625,0.06322916666666667
S016,Iz,0.06645833333333333,0.06385416666666667
S017,FC5,0.0653125,0.058645833333333335
S017,FC3,0.06677083333333333,0.0565625
S017,FC1,0.06416666666666666,0.05677083333333333
S017,FCz,0.06447916666666667,0.056354166666666664
S017,FC2,0.06427083333333333,0.057604166666666665
S017,FC4,0.0671875,0.0571875
S017,FC6,0.065625,0.0590625
S017,C5,0.06614583333333333,0.057291666666666664
S017,C3,0.0684375,0.0571875
S017,C1,0.06333333333333334,0.05572916666666667
S017,Cz,0.0640625,0.05739583333333333
S017,C2,0.06510416666666667,0.0575
S017,C4,0.06302083333333333,0.060625
S017,C6,0.06520833333333333,0.05875
S017,CP5,0.06677083333333333,0.06041666666666667
S017,CP3,0.06635416666666667,0.0590625
S017,CP1,0.0646875,0.05572916666666667
S017,CPz,0.066875,0.05708333333333333
S017,CP2,0.06614583333333333,0.058541666666666665
S017,CP4,0.06979166666666667,0.06041666666666667
S017,CP6,0.06916666666666667,0.06322916666666667
S017,Fp1,0.0665625,0.05677083333333333
S017,Fpz,0.06260416666666667,0.056354166666666664
S017,Fp2,0.06447916666666667,0.05677083333333333
S017,AF7,0.068125,0.0571875
S017,AF3,0.06625,0.0578125
S017,AFz,0.06520833333333333,0.05583333333333333
S017,AF4,0.06541666666666666,0.057708333333333334
S017,AF8,0.06739583333333334,0.056875
S017,F7,0.0684375,0.0596875
S017,F5,0.06677083333333333,0.05614583333333333
S017,F3,0.06572916666666667,0.05552083333333333
S017,F1,0.06770833333333333,0.055625
S017,Fz,0.06479166666666666,0.055625
S017,F2,0.06552083333333333,0.056875
S017,F4,0.06635416666666667,0.05625
S017,F6,0.06791666666666667,0.057916666666666665
S017,F8,0.0659375,0.058333333333333334
S017,FT7,0.06375,0.059479166666666666
S017,FT8,0.06364583333333333,0.059583333333333335
S017,T7,0.065625,0.0578125
S017,T8,0.06385416666666667,0.06395833333333334
S017,T9,0.06635416666666667,0.06
S017,T10,0.0659375,0.06354166666666666
S017,TP7,0.06729166666666667,0.0603125
S017,TP8,0.07020833333333333,0.06072916666666667
S017,P7,0.06729166666666667,0.0565625
S017,P5,0.06729166666666667,0.056875
S017,P3,0.06791666666666667,0.05479166666666667
S017,P1,0.0659375,0.05541666666666667
S017,Pz,0.06520833333333333,0.056979166666666664
S017,P2,0.06552083333333333,0.0546875
S017,P4,0.06739583333333334,0.05541666666666667
S017,P6,0.06666666666666667,0.058229166666666665
S017,P8,0.0671875,0.060625
S017,PO7,0.06802083333333334,0.05364583333333333
S017,PO3,0.064375,0.053125
S017,POz,0.06552083333333333,0.0528125
S017,PO4,0.06427083333333333,0.055625
S017,PO8,0.06541666666666666,0.05604166666666666
S017,O1,0.06354166666666666,0.05229166666666667
S017,Oz,0.06479166666666666,0.0565625
S017,O2,0.06364583333333333,0.05489583333333333
S017,Iz,0.06739583333333334,0.05260416666666667
S018,FC5,0.06875,0.0596875
S018,FC3,0.068125,0.06072916666666667
S018,FC1,0.065625,0.059479166666666666
